Id,SalePrice
2658,73046.8929300264
2718,143836.3156642609
2414,220929.72531404247
1989,106021.27080647428
625,179192.47712941087
333,86487.4251296254
1327,93806.2891313169
858,162140.97550580904
95,157668.01612319952
1568,170257.20245391846
2482,133721.56046973375
1364,129798.61903336969
2584,142139.7776771049
818,289811.9827136668
2673,90669.99571260362
2089,121162.07075106492
1297,202097.75422615735
790,127498.72974688103
2616,176315.67888505722
720,185923.74230026215
222,150445.71587462444
557,134972.17705863572
1148,161542.3901846818
2766,208697.7645205159
534,169240.89887192342
1452,121015.39553253137
630,146889.56119921783
2648,145030.87645574927
125,181991.09076358858
1904,77048.49665410284
1670,96274.9717790658
756,111656.80695007778
717,136404.10118287272
1032,160830.24560523688
852,204573.05416985747
1731,168974.159267122
2639,98465.77956821081
2071,74237.29859124891
1267,130934.89030382218
1851,198698.18570539888
567,153823.5723763086
2439,205895.42964073565
1898,155869.9569044154
647,129918.99660630444
2256,197838.17432873318
979,79846.15287897327
1444,214672.04764572444
2485,154399.07087804074
157,114265.94690517033
88,130362.90603548224
2003,100241.84361579784
186,189973.20525908883
1425,223830.57439178164
2695,122474.47784056727
738,109234.36971579521
395,140850.88519019537
1353,175190.10023515025
1878,137200.47021482786
390,173141.3980387965
1456,225025.54557778058
1103,308305.7490867227
1387,142046.82771553413
2070,150098.88326961792
1199,165629.27576628898
2479,188255.97116157075
501,342344.4173314895
2362,84816.89378747712
1718,202215.14844760153
2188,95893.27923606634
1483,148700.19658298063
2557,112239.90099273121
437,334998.05154484825
2224,217601.81123039464
1628,179208.53180973255
397,150603.85497671913
587,202732.31190059354
971,146349.37000313294
2611,128589.44779034053
1887,95328.5491678581
2399,391896.76681623404
2148,194933.03022538027
304,122462.00507965498
1997,140492.9556052382
2817,122352.20619180053
1431,245467.58655521233
427,369873.2624713415
263,135132.6537347568
598,180775.99033842527
2895,229195.17907204077
687,128920.54992969526
1822,132572.48604777255
2191,99441.33065005556
179,112351.30316148559
1009,237944.83773402995
2010,134975.74554203835
1991,135342.1221354578
1411,153991.43940599135
1721,215565.11914903723
1144,196016.57736442378
593,213645.0296877632
