Id,SalePrice
2658,72799.33056457754
2718,143833.1805454879
2414,220942.4464530179
1989,105893.89833809805
625,179284.6645821032
333,86431.7528255735
1327,93922.00010744174
858,162341.92171800803
95,157615.0531240023
1568,170262.75256378716
2482,133641.3316542245
1364,130023.45145791619
2584,142104.00433854247
818,289887.00749019225
2673,90457.95033009411
2089,121322.0861827371
1297,202103.11655113855
790,127564.38459017662
2616,176343.0772811819
720,185739.7516907897
222,150406.64234422555
557,135080.8074407463
1148,161586.02439591766
2766,208498.91566316749
534,169219.32933738962
1452,121099.0242584096
630,147067.93370818172
2648,144934.50482034247
125,181939.098641929
1904,77023.6438680008
1670,96384.92342853532
756,111955.66369321551
717,136578.07371740864
1032,160815.88622306913
852,204527.25958862877
1731,168951.62860575266
2639,98425.45999999606
2071,73935.15773560954
1267,131127.84984263947
1851,198888.58637583724
567,153801.68842939142
2439,205828.9421930986
1898,156007.90008090367
647,129572.886137064
2256,197669.99795591278
979,79886.62534292854
1444,214692.63667622546
2485,154555.88580979683
157,114282.63954483102
88,130519.09356663718
2003,100297.88627580507
186,190313.20849723296
1425,223798.79534274086
2695,122772.63922184269
738,109264.25450404076
395,140890.56058056612
1353,175260.65490081388
1878,137308.53375126136
390,173251.08896568092
1456,225069.12075936852
1103,308339.05130189995
1387,142229.3433594756
2070,150229.38610520627
1199,165538.69124547037
2479,188217.5665667117
501,342550.3497789968
2362,84847.27627140359
1718,202202.46957591962
2188,95974.66917460074
1483,148592.8421505682
2557,112371.0685843195
437,335067.0185998806
2224,217610.86877134143
1628,179248.3479434567
397,150811.5484807438
587,202925.42715584434
971,146586.75570416258
2611,128359.53734062419
1887,95484.14616860932
2399,391974.84915946913
2148,194910.24652044562
304,122742.28861018806
1997,140456.54135472895
2817,122433.40694832306
1431,245471.36761131426
427,369977.7051258209
263,135211.10283964948
598,180839.79924927652
2895,229309.82819152446
687,128966.95489103862
1822,132637.5450047434
2191,99510.816682646
179,112165.82640436024
1009,237859.18909624187
2010,135138.8277193266
1991,135206.9458598775
1411,154028.2705007161
1721,215479.90613477802
1144,196046.7081376989
593,213549.85872631948
575,317556.03059947066
1249,177555.8146206552
1604,133644.59910542436
1064,441172.65258860076
1923,167616.79123977417
