Id,SalePrice
2658,146857.9757357249
2718,178978.97702726047
2414,223648.0228062966
1989,116444.45623052376
625,191137.8759161085
333,78334.85978981527
1327,97987.64392634877
858,126567.7190143743
95,183083.33056264534
1568,181208.90298963338
2482,158109.20944442227
1364,136084.300026417
2584,151434.6175573927
818,298900.4527774879
2673,172197.89750956488
2089,137881.6469700588
1297,171743.17865204765
790,114460.03744686698
2616,214702.00311920326
720,210102.5456743848
222,149154.9342895418
557,125535.01504183328
1148,201288.92464179965
2766,178896.53727348265
534,190070.09460876137
1452,106327.9551827379
630,127348.2116861504
2648,125463.74437676882
125,160068.5898321881
1904,30101.722618559143
1670,86602.00959761254
756,82047.33383419295
717,243542.91750626802
1032,152586.60440347088
852,217650.67924136366
1731,196909.02974095778
2639,115922.86032215599
2071,74736.81170982728
1267,111265.09403465269
1851,190255.33799565746
567,154623.22353115422
2439,222546.15279121906
1898,158082.67675576895
647,171719.92875316576
2256,233322.0343415197
979,96613.77463712892
1444,231930.7961298849
2485,123216.45601607929
157,119073.64626556262
88,117767.683902591
2003,102532.11543715256
186,220983.52159485477
1425,259005.9120132234
2695,116043.81717297505
738,107506.6419277573
395,166450.09933614032
1353,174584.83746036398
1878,155217.89323592046
390,183752.8020580141
1456,241961.42692327173
1103,305446.0450385611
1387,130756.02875328902
2070,176408.58137700032
1199,188408.0608070246
2479,170063.55566343595
501,321298.9094729505
2362,74738.1270690714
1718,200662.19621091103
2188,54492.358007229166
1483,169928.1881862008
2557,71626.04088734882
437,317205.2466635145
2224,225593.7821931159
1628,194594.33299803338
397,131568.26084855432
587,216785.53416862083
971,177789.51300588273
2611,150601.26275292784
1887,87182.86278700083
2399,331940.95636361977
2148,211448.48400691221
304,126976.16924135527
1997,130528.04239401361
2817,124066.26946793078
1431,198486.515944717
427,295433.89612825774
263,125291.92722083465
598,193856.09120522486
2895,259279.41410078597
687,160884.80986514967
1822,131553.48533508996
2191,98636.35647248011
179,135043.1924263197
1009,218450.91119178152
2010,115559.85794870509
1991,149367.66707288777
1411,150209.22171832155
1721,235732.2286008303
1144,192991.0187581489
593,229667.50143199903
575,280807.60790404165
1249,194118.80864901608
1604,127847.78427239903
1064,401901.52069129585
1923,156332.76868518023
1988,89733.54465025524
2325,178895.78009184496
114,204135.40375263547
2700,182630.93446254078
217,148068.56081022066
343,208217.46158667514
386,233672.71111988625
2005,113377.63359831134
2908,130780.22429430927
1814,235458.4606295959
2446,460867.6979898452
208,159170.12669567065
1679,125927.31258476712
822,316735.27344764327
6,192180.85096279252
1781,364925.17784271785
2397,288813.5418141142
2340,292113.5631567871
1618,171777.597323952
2843,128968.47706588171
1061,336276.7374832607
2786,105553.05149309011
1935,133050.6335463205
1341,124440.87751568248
521,280035.9287200542
2136,139584.06546123838
996,209536.31304411916
227,154419.39930761117
135,183913.83911697986
1167,184031.16312914435
294,239259.00050896243
1776,196033.4525342062
540,190133.26136373938
1717,199147.11897452548
2303,123523.36208102829
116,191987.40356768598
127,135026.33798236446
1371,137565.745883659
1014,190515.32226997707
1507,102481.83632271411
702,160189.70380585245
750,150333.74312694697
261,151314.88000224903
1559,53676.94427329674
577,207687.8064031226
2812,204433.17529797484
2080,145969.92801634804
1368,126230.49732386856
2376,127704.5789213574
659,100714.94274386344
1235,126322.25764516764
332,63830.999343759846
1917,145927.04375904868
2094,249882.05645803106
1460,269139.89886647
1471,220177.3034796589
1509,120843.33570909663
1922,131108.3255569036
433,409187.6458643137
460,269178.11502769263
1116,265062.249952466
1137,187599.31641848432
53,181596.63798559853
2354,249648.93885070737
1475,200765.8912829631
1761,430893.357934339
842,146474.0844821334
2739,171553.55820275657
2509,166254.27150942525
1007,209902.11378718517
2610,177193.12118259072
1952,65909.20688990992
2719,184187.02973478124
2921,79569.68375672656
1966,127159.39400445088
292,125864.23801176809
1204,220980.21832696372
1829,263242.10532842553
2419,196723.8689870059
391,172817.55585231516
798,119758.18941569794
481,217674.49044004106
193,200134.17884951946
555,127515.35199624859
899,54264.50563384639
2357,196458.29445463885
328,126383.12608107459
1356,139180.28739463235
1154,98014.91147319227
1730,184401.02461716346
2249,160372.290903321
1119,283378.85366820963
2856,130128.55349606229
1394,134046.1853911986
2587,118137.913803373
61,283911.14972826815
2661,197067.54586972645
2711,123700.35949934437
1147,183582.65810414404
757,136643.32535384246
2623,71010.7456156693
2378,153916.80995068327
1413,154153.22263602796
1722,230054.73788354453
1112,222108.23431306425
1623,205512.36347472388
1201,194487.3469463589
1513,93864.52980210469
957,464716.84828851814
1171,271967.73870526394
1145,198355.8760066128
2726,248274.65372141823
703,167170.28810323635
760,69994.80313886446
1964,133591.77184762573
2512,202380.9862491053
159,172492.65607944573
1281,196954.83588192798
468,181519.9087818123
290,129830.40674071643
665,95290.08392740157
1463,261495.7777759179
1792,221267.05111853057
923,128644.52074974333
500,280587.8388264412
1408,172103.2628063634
331,63226.80787341669
170,151711.28006926994
2192,78018.95606519189
2571,295138.89726024796
2314,182383.1686097337
2647,76913.58663598425
422,386577.3602588454
2457,313820.11769970506
1838,194959.71690689842
2805,251483.14629310928
1645,170269.3759756179
1711,287639.1235371281
2825,237530.45328727085
322,301308.2482350825
2103,267400.6739774877
342,125952.06022682763
600,109678.27141097398
488,190104.86258338392
1725,282941.13880903507
2246,272835.5290275593
2847,169063.982215459
806,244078.8095627122
530,226978.91177101387
963,198053.61446620105
2678,63196.190961628454
171,84265.45010961685
2401,387762.1103028385
805,231328.2174946249
2259,254819.8874991329
1748,210362.1398481892
1361,137179.31724239886
1677,143129.83503612713
1406,160589.98914485867
2322,238021.55868933746
688,177015.60666190088
143,131277.72358264867
804,224362.15785299498
1214,177542.3554312503
2828,169803.6733849051
1999,200205.98326706048
2467,194701.6046883508
2665,180199.24096216378
1538,339010.5298870087
398,111081.08120571123
2822,138429.30548436497
2157,161725.6590204616
1856,172617.94433994754
1269,100744.87172003998
2570,107687.59291881416
2320,248246.14660363877
1517,132842.6066222894
2304,108959.89601844782
1312,101628.45858860295
2012,142710.67739970842
506,235007.892537144
2865,188186.37845831132
2367,131897.8467035808
554,109671.53405831009
238,129727.09818475507
1954,99061.74049157486
2488,169053.81351766898
2291,80992.16940712347
1969,94738.12795480131
2725,175861.60922920937
1482,169928.2466377886
2763,218209.32130342838
503,250150.220369861
1584,259177.40139245545
1531,154809.02541542705
2210,180208.25855188118
459,299862.3674815695
556,134152.36812437465
1347,135659.2408405072
1290,71249.65674789506
1388,92799.42324326327
1571,357715.570285277
2754,203088.03370711906
765,149803.47432874772
2494,112790.855697233
2870,217303.69557995768
7,225401.83688716847
1114,254256.3300089133
2418,278894.40493493085
291,128736.97668866604
18,324040.91248268634
39,327959.399441849
1001,243700.91812387295
2442,239706.64665733697
616,123047.05599688692
2680,44275.133509014035
1414,121128.49555332749
289,118274.80301772011
40,255826.05164872878
860,126208.75700352737
409,141743.47420514375
673,150644.34763260582
2427,181286.1364767491
2036,215240.39928317303
2564,134967.5180073895
642,180333.0602516064
1008,198082.99164476874
1908,170810.2346076176
2519,229410.74429398426
1369,108307.98542318423
2855,167868.512533691
712,80990.68903499865
1943,105238.87795598665
1958,137798.5301751073
107,188185.63689827383
2295,220456.9327105484
704,95608.59145826986
676,116671.94590442721
259,184634.74318823894
93,284674.5717808481
106,247975.34452977916
2315,186942.4317796128
1050,104862.76466266974
1095,226250.8842629802
2709,152479.18603600538
758,177892.46115509514
1496,166078.35653689876
2370,140590.98745151795
2458,284252.26855641324
2733,116343.41564248852
161,270285.1084517245
726,168531.74368518684
845,212683.1819316598
947,257084.80294051836
2232,119974.75146909663
2563,158365.43528250698
2299,144741.14688306162
211,89980.95367533877
605,181727.78037942783
1478,216441.82832751842
2247,273085.0412665522
2274,218781.59027234628
2869,206570.0458967688
967,217073.4968451599
2656,93051.83964164834
667,235068.86239358666
1042,138033.37793084886
2023,163899.71297576907
2447,363567.62656554487
2055,140002.35110561387
2275,275433.7058837225
2204,164725.20725538256
1563,256742.64670392242
483,227653.01267666416
796,135055.15840287087
1526,154035.5186482577
2042,175095.95151829254
442,317247.73244460905
1693,293031.05019884347
1468,228893.32235971233
1430,190025.68943599472
2605,183302.7999916023
1529,203524.563173424
335,144604.5759781066
1287,132616.89017122355
31,123268.43136691838
1785,267006.3222793399
82,172541.18020039285
2620,103632.31334798713
252,204219.42964244634
721,52525.805525261676
2165,181272.59776840755
2316,198353.4297953155
775,134398.7532804252
1558,92580.21284624492
17,231858.68995722453
1022,234610.88160462282
925,105020.52645684057
438,268867.9676627349
1270,130860.99440932297
1272,112010.31577898841
215,140300.66514484864
266,239805.0526375312
2402,273671.2061050085
1250,125227.24183276598
1984,132516.57987220585
1279,129501.10123204114
377,255291.22104565147
1252,136808.04523132695
2156,281302.4898265274
499,331230.1243692525
1374,125315.90524182166
2898,240812.01585159753
401,100504.13528581639
2721,191978.3716210851
2078,228974.4708055742
2589,123259.93499131105
1946,228855.37079425761
1334,122859.564608488
2781,235316.90625092248
431,353498.4808135291
576,219851.5313687555
1474,227340.58896524808
2254,152968.88411717885
2155,299708.4579515718
885,103977.3392370569
643,139199.36114261136
1944,122369.53756421339
480,207408.33720915858
2845,88622.02025467064
2387,293377.7770387174
2407,206272.54171804152
2527,183418.8255498889
2514,163392.4394980832
629,191762.86485568713
80,206499.7803709011
1876,136806.70514396904
1546,127729.249417515
2518,179419.13640255737
2347,180493.99839024106
783,203490.608024152
1322,36100.34817164065
194,62308.808747091796
1770,290542.3796780745
2143,139039.77890926064
